siparis_id,musteri_id,siparis_tarihi,sehir,musteri_kidem_ayi,kategori,birim_fiyat,adet,indirim_orani,kampanya,odeme_yontemi,cihaz,kargo_gunu,iade_edildi,memnuniyet_puani,siparis_tutari
S001328,M0153,2025-06-12,Bursa,41,Elektronik,8803.82,1.0,0.0,Yok,Banka Kartı,Mobil,1.0,Hayır,5.0,8803.82
S000607,M0220,2025-04-30,Bursa,19,Spor,332.46,2.0,0.2,Özel Gün,Kredi Kartı,Mobil,2.0,Hayır,4.0,531.94
S001033,M0150,2025-04-12,İstanbul,26,Spor,1041.29,1.0,0.0,Yok,Kapıda Ödeme,Masaüstü,2.0,Evet,,1041.29
S000220,M0274,2025-10-26,Elazığ,1,Ev & Yaşam,880.63,2.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,8.0,Hayır,4.0,1585.13
S000010,M0227,2025-02-25,Ankara,7,Kitap,304.63,3.0,0.15,Yeni Üye,Kredi Kartı,Mobil,2.0,Hayır,4.0,776.81
S000723,M0139,2025-06-09,İstanbul,1,Kitap,164.64,1.0,0.0,Yok,Kapıda Ödeme,Tablet,4.0,Hayır,5.0,164.64
S001040,M0110,2025-11-15,Bursa,20,Kozmetik,506.39,1.0,0.0,Yok,Kredi Kartı,Masaüstü,1.0,Hayır,5.0,506.39
S000586,M0090,2025-11-08,Bursa,18,Ev & Yaşam,1483.73,2.0,0.05,Hafta Sonu,Kredi Kartı,Masaüstü,2.0,Hayır,3.0,2819.09
S000222,M0064,2025-03-14,İzmir,40,Elektronik,5257.84,1.0,0.15,Yeni Üye,Banka Kartı,Mobil,2.0,Hayır,5.0,4469.16
S001393,M0084,2025-07-05,Malatya,11,Elektronik,22572.91,2.0,0.1,Yeni Üye,Kredi Kartı,Mobil,9.0,Hayır,3.0,40631.24
S000369,M0217,2025-02-22,Ankara,46,Elektronik,8642.2,1.0,0.0,Yok,Banka Kartı,Mobil,3.0,Hayır,3.0,8642.2
S000354,M0133,2025-07-30,Ankara,25,Spor,1596.86,1.0,0.05,Yok,Banka Kartı,Mobil,4.0,Evet,4.0,1517.02
S000082,M0046,2025-01-28,İstanbul,41,Giyim,986.06,1.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,986.06
S000032,M0044,2025-01-08,İstanbul,41,Giyim,588.98,2.0,0.0,Yok,Kredi Kartı,Masaüstü,1.0,Hayır,5.0,1177.96
S001207,M0168,2025-05-10,Bursa,21,Spor,1503.03,5.0,0.0,Yok,Havale/EFT,Mobil,1.0,Hayır,5.0,7515.15
S000822,M0186,2025-10-23,Malatya,25,Giyim,522.68,1.0,0.2,Sepette İndirim,Havale/EFT,Mobil,4.0,Hayır,4.0,418.14
S001291,M0275,2025-07-05,İzmir,32,Elektronik,3750.43,1.0,0.25,Özel Gün,Kredi Kartı,Tablet,3.0,Evet,3.0,2812.82
S001121,M0203,2025-02-09,İstanbul,22,Ev & Yaşam,2864.44,2.0,0.1,Hafta Sonu,,Mobil,1.0,Hayır,4.0,5155.99
S000118,M0220,2025-10-16,Bursa,19,Kitap,193.07,1.0,0.25,Özel Gün,Kredi Kartı,Mobil,1.0,Hayır,5.0,144.8
S001147,M0309,2025-12-15,İzmir,18,Ev & Yaşam,678.01,1.0,0.2,Sepette İndirim,Kredi Kartı,Tablet,7.0,Hayır,3.0,542.41
S000943,M0060,2025-08-09,Ankara,1,Ev & Yaşam,657.69,1.0,0.0,Yok,Banka Kartı,Masaüstü,3.0,Hayır,4.0,657.69
S000180,M0291,2025-12-27,İstanbul,31,Giyim,1085.97,1.0,0.15,Sepette İndirim,Kapıda Ödeme,Masaüstü,5.0,Hayır,4.0,923.07
S001387,M0058,2025-02-11,Ankara,9,Elektronik,2207.99,1.0,0.0,Yok,Kredi Kartı,Tablet,3.0,Hayır,3.0,2207.99
S001360,M0250,2025-06-15,İstanbul,35,Elektronik,2393.55,4.0,0.05,Hafta Sonu,Kredi Kartı,Mobil,1.0,Hayır,,9095.49
S000805,M0082,2025-07-15,İzmir,45,Ev & Yaşam,2263.83,1.0,0.15,Yeni Üye,Kredi Kartı,Mobil,2.0,Hayır,4.0,1924.26
S000713,M0003,2025-12-13,Malatya,37,Elektronik,7486.21,3.0,0.0,Yok,Kredi Kartı,Tablet,3.0,Hayır,5.0,22458.63
S000138,M0255,2025-10-23,İstanbul,19,Giyim,717.75,2.0,0.2,Yeni Üye,Kredi Kartı,Mobil,4.0,Hayır,4.0,1148.4
S001107,M0309,2025-05-23,İzmir,18,Elektronik,3112.72,1.0,0.0,Yok,Banka Kartı,Mobil,1.0,Hayır,4.0,3112.72
S000782,M0054,2025-07-31,İstanbul,34,Ev & Yaşam,699.74,1.0,0.05,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,664.75
S000597,M0191,2025-09-30,Bursa,48,Giyim,282.46,2.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,3.0,451.94
S000317,M0309,2025-06-20,İzmir,18,Ev & Yaşam,1195.86,1.0,0.1,Hafta Sonu,Kredi Kartı,Tablet,2.0,Hayır,5.0,1076.27
S001007,M0245,2025-07-13,İstanbul,10,Elektronik,4154.67,4.0,0.0,Yok,Havale/EFT,Masaüstü,5.0,Hayır,,16618.68
S001269,M0119,2025-10-08,İzmir,16,Ev & Yaşam,673.96,3.0,0.05,Hafta Sonu,Kredi Kartı,Mobil,3.0,Hayır,4.0,1920.79
S000988,M0309,2025-01-27,İzmir,18,Kitap,123.77,1.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,123.77
S000378,M0309,2025-11-26,İzmir,18,Ev & Yaşam,755.93,1.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,5.0,642.54
S001218,M0301,2025-07-26,Bursa,4,Spor,831.08,2.0,0.2,Yeni Üye,Kredi Kartı,Tablet,2.0,Hayır,,1329.73
S000938,M0314,2025-05-13,İstanbul,20,Elektronik,1606.28,1.0,0.0,Yok,Havale/EFT,Mobil,5.0,Hayır,4.0,1606.28
S000795,M0287,2025-04-06,Ankara,5,Elektronik,3272.99,2.0,0.15,Özel Gün,Kredi Kartı,Masaüstü,6.0,Hayır,3.0,5564.08
S000399,M0305,2025-09-30,Ankara,27,Kozmetik,753.11,1.0,0.2,Sepette İndirim,Kapıda Ödeme,Mobil,3.0,Hayır,4.0,602.49
S000921,M0115,2025-09-13,Bursa,25,Kitap,241.71,1.0,0.0,Yok,Kapıda Ödeme,Mobil,6.0,Hayır,3.0,241.71
S001134,M0282,2025-12-19,Malatya,39,Kitap,246.35,1.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,4.0,Hayır,4.0,221.72
S000908,M0316,2025-10-16,Elazığ,2,Elektronik,3898.37,1.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,5.0,3898.37
S000217,M0134,2025-10-27,Ankara,30,Spor,2309.85,5.0,0.0,Yok,Havale/EFT,Masaüstü,5.0,Hayır,5.0,11549.25
S000725,M0217,2025-01-10,Ankara,46,Giyim,626.8,1.0,0.0,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,626.8
S000448,M0282,2025-09-18,Malatya,39,Giyim,1097.37,1.0,0.0,Yok,Kredi Kartı,Mobil,5.0,Hayır,4.0,1097.37
S000886,M0309,2025-03-04,İzmir,18,Giyim,938.95,2.0,0.1,Sepette İndirim,Kredi Kartı,Masaüstü,1.0,Hayır,5.0,1690.11
S000425,M0306,2025-05-01,Ankara,25,Ev & Yaşam,533.73,2.0,0.0,Yok,Kredi Kartı,Mobil,5.0,Hayır,5.0,1067.46
S000949,M0298,2025-05-15,Elazığ,35,Giyim,1835.54,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,5.0,Evet,2.0,1651.99
S001398,M0131,2025-05-30,İzmir,29,Kitap,192.28,1.0,0.1,Hafta Sonu,Banka Kartı,Masaüstü,1.0,Hayır,,173.05
S000610,M0204,2025-02-15,İstanbul,23,Spor,1060.26,2.0,0.15,Yeni Üye,Kredi Kartı,Mobil,7.0,Hayır,4.0,1802.44
S001311,M0309,2025-12-09,İzmir,18,Giyim,515.74,1.0,0.2,Sepette İndirim,Banka Kartı,Mobil,2.0,Hayır,5.0,412.59
S000195,M0095,2025-03-05,Malatya,45,Ev & Yaşam,681.49,1.0,0.2,Özel Gün,Kredi Kartı,Mobil,3.0,Hayır,4.0,545.19
S000516,M0309,2025-07-26,İzmir,18,Ev & Yaşam,1747.86,1.0,0.15,Sepette İndirim,Kredi Kartı,Masaüstü,4.0,Hayır,,1485.68
S001273,M0309,2025-02-15,İzmir,18,Giyim,766.36,1.0,0.2,Özel Gün,Banka Kartı,Mobil,2.0,Evet,3.0,613.09
S000208,M0092,2025-12-29,Ankara,11,Spor,1033.58,2.0,0.0,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,2067.16
S000797,M0103,2025-04-26,Elazığ,39,Kozmetik,659.09,5.0,0.15,Sepette İndirim,Kapıda Ödeme,Masaüstü,6.0,Hayır,4.0,2801.13
S001014,M0313,2025-08-10,İzmir,8,Ev & Yaşam,849.46,5.0,0.0,Yok,Kredi Kartı,Masaüstü,3.0,Hayır,,4247.3
S001296,M0218,2025-11-14,Ankara,46,Giyim,2178.38,1.0,0.0,Yok,Banka Kartı,Mobil,1.0,Hayır,4.0,2178.38
S000033,M0284,2025-07-31,İzmir,13,Ev & Yaşam,941.4,1.0,0.25,Sepette İndirim,Banka Kartı,Mobil,3.0,Hayır,3.0,706.05
S000176,M0252,2025-02-20,Ankara,16,Elektronik,12869.45,4.0,0.0,Yok,Banka Kartı,Mobil,6.0,Evet,2.0,51477.8
S000388,M0160,2025-09-09,Ankara,46,Elektronik,718.23,1.0,0.15,Sepette İndirim,Kredi Kartı,Tablet,6.0,Hayır,4.0,610.5
S000966,M0220,2025-12-19,Bursa,19,Ev & Yaşam,386.79,1.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,5.0,Hayır,4.0,328.77
S000073,M0298,2025-02-27,Elazığ,35,Spor,998.37,4.0,0.1,Yeni Üye,Kredi Kartı,Masaüstü,5.0,Hayır,4.0,3594.13
S000327,M0306,2025-11-05,Ankara,25,Giyim,1208.96,1.0,0.05,Hafta Sonu,Kapıda Ödeme,Mobil,5.0,Hayır,4.0,1148.51
S000616,M0163,2025-01-10,Elazığ,38,Kozmetik,340.56,1.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,4.0,340.56
S001270,M0245,2025-12-10,İstanbul,10,Ev & Yaşam,2131.87,5.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,2.0,Hayır,5.0,8527.48
S000272,M0312,2025-03-01,İstanbul,11,Ev & Yaşam,578.93,1.0,0.0,Yok,Kredi Kartı,Mobil,5.0,Hayır,4.0,578.93
S000332,M0204,2025-01-07,İstanbul,23,Giyim,507.08,5.0,0.3,Özel Gün,Kredi Kartı,Mobil,3.0,Hayır,5.0,1774.78
S000731,M0051,2025-10-07,Elazığ,34,Ev & Yaşam,862.37,1.0,0.15,Sepette İndirim,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,733.01
S000893,M0239,2025-01-22,İzmir,48,Elektronik,6469.04,1.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,5.0,6469.04
S000444,M0231,2025-08-24,Ankara,12,Kozmetik,332.94,2.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,665.88
S000752,M0034,2025-02-11,İstanbul,39,Spor,573.1,1.0,0.1,Hafta Sonu,Havale/EFT,Masaüstü,2.0,Hayır,5.0,515.79
S000843,M0024,2025-01-04,Ankara,35,Spor,725.53,1.0,,Sepette İndirim,Kredi Kartı,Mobil,1.0,Hayır,5.0,616.7
S000464,M0044,2025-01-23,İstanbul,41,Ev & Yaşam,422.52,1.0,0.0,Yok,Kapıda Ödeme,Tablet,6.0,Hayır,4.0,422.52
S000695,M0218,2025-10-03,Ankara,46,Giyim,230.64,1.0,0.15,Sepette İndirim,Kredi Kartı,Masaüstü,4.0,Evet,2.0,196.04
S000749,M0071,2025-03-15,Ankara,24,Spor,806.34,1.0,0.1,Yeni Üye,Banka Kartı,Mobil,5.0,Hayır,4.0,725.71
S000687,M0305,2025-11-17,Ankara,27,Kitap,157.37,2.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,4.0,251.79
S001316,M0252,2025-10-15,Ankara,16,Elektronik,3256.81,2.0,0.2,Sepette İndirim,Kapıda Ödeme,Mobil,3.0,Hayır,4.0,5210.9
S000844,M0012,2025-09-29,İstanbul,20,Spor,576.62,2.0,0.0,Yok,Kredi Kartı,Masaüstü,1.0,Hayır,5.0,1153.24
S000044,M0218,2025-05-05,Ankara,46,Spor,3101.63,1.0,0.0,Yok,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,3101.63
S000338,M0312,2025-07-31,İstanbul,11,Elektronik,8539.44,5.0,0.15,Sepette İndirim,Kredi Kartı,Tablet,1.0,Hayır,4.0,36292.62
S000647,M0207,2025-05-04,Elazığ,37,Spor,1500.7,4.0,0.2,Yeni Üye,Kredi Kartı,Tablet,3.0,Hayır,5.0,4802.24
S000582,M0042,2025-11-12,İstanbul,22,Spor,2151.76,1.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,4.0,1721.41
S000365,M0252,2025-04-06,Ankara,16,Kozmetik,347.13,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,3.0,Hayır,5.0,312.42
S000489,M0109,2025-10-06,İstanbul,27,Ev & Yaşam,1099.1,3.0,0.15,Sepette İndirim,Kapıda Ödeme,Masaüstü,1.0,Evet,3.0,2802.7
S001021,M0181,2025-01-27,İzmir,3,Ev & Yaşam,1772.53,1.0,0.2,Özel Gün,Kredi Kartı,Masaüstü,1.0,Hayır,3.0,1418.02
S000685,M0065,2025-07-09,Elazığ,36,Ev & Yaşam,507.11,3.0,0.15,Yeni Üye,Havale/EFT,Mobil,4.0,Hayır,4.0,1293.13
S000434,M0319,2025-07-23,Bursa,7,Elektronik,5135.39,1.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,4.0,Hayır,4.0,4621.85
S000681,M0309,2025-09-20,İzmir,18,Kitap,168.77,1.0,0.0,Yok,Havale/EFT,Masaüstü,3.0,Hayır,4.0,168.77
S000097,M0211,2025-09-26,İstanbul,23,Spor,928.38,1.0,0.0,Yok,Kredi Kartı,Mobil,5.0,Hayır,5.0,928.38
S001217,M0305,2025-03-21,Ankara,27,Spor,1296.09,1.0,0.0,Yok,Banka Kartı,Masaüstü,1.0,Hayır,4.0,1296.09
S000983,M0284,2025-08-20,İzmir,13,Giyim,771.16,2.0,0.0,Yok,Havale/EFT,Mobil,3.0,Hayır,4.0,1542.32
S001361,M0309,2025-02-01,İzmir,18,Elektronik,5654.58,1.0,0.15,Hafta Sonu,Kredi Kartı,Masaüstü,5.0,Hayır,4.0,4806.39
S000990,M0171,2025-08-07,İstanbul,9,Giyim,600.63,1.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,4.0,600.63
S000318,M0216,2025-04-24,Malatya,45,Kitap,349.06,1.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,5.0,349.06
S001377,M0286,2025-12-06,Ankara,22,Ev & Yaşam,945.1,1.0,0.0,Yok,Kredi Kartı,Masaüstü,1.0,Hayır,4.0,945.1
S000653,M0184,2025-05-10,İstanbul,25,Giyim,533.0,1.0,0.25,Özel Gün,Banka Kartı,Tablet,2.0,Evet,3.0,399.75
S000538,M0174,2025-05-30,Bursa,5,Elektronik,3312.18,3.0,0.0,Yok,Kredi Kartı,Mobil,7.0,Hayır,4.0,9936.54
S000553,M0309,2025-01-02,İzmir,18,Elektronik,1796.45,1.0,0.1,Hafta Sonu,Havale/EFT,Mobil,2.0,Hayır,4.0,1616.8
S000702,M0065,2025-02-23,Elazığ,36,Ev & Yaşam,904.65,4.0,0.1,Sepette İndirim,Banka Kartı,Masaüstü,3.0,Hayır,5.0,3256.74
S000160,M0197,2025-02-15,İstanbul,4,Giyim,596.61,1.0,0.15,Sepette İndirim,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,507.12
S000528,M0309,2025-10-19,İzmir,18,Spor,758.83,1.0,0.2,Sepette İndirim,Kredi Kartı,Masaüstü,3.0,Hayır,4.0,607.06
S000135,M0154,2025-11-09,İstanbul,30,Giyim,613.28,2.0,0.1,Hafta Sonu,Kredi Kartı,Tablet,4.0,Hayır,4.0,1103.9
S000064,M0207,2025-06-30,Elazığ,37,Kitap,330.06,1.0,0.0,Yok,Kredi Kartı,Masaüstü,5.0,Hayır,4.0,330.06
S001049,M0305,2025-12-18,Ankara,27,Elektronik,1667.7,1.0,0.05,Hafta Sonu,Kredi Kartı,Mobil,2.0,Evet,3.0,1584.32
S000040,M0293,2025-09-19,İstanbul,31,Giyim,955.24,5.0,0.15,Hafta Sonu,Kredi Kartı,Mobil,1.0,Hayır,5.0,4059.77
S000319,M0097,2025-09-19,İzmir,32,Giyim,815.88,2.0,0.0,Yok,Havale/EFT,Mobil,4.0,Hayır,5.0,1631.76
S000839,M0309,2025-12-31,İzmir,18,Kozmetik,238.18,1.0,0.15,Sepette İndirim,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,202.45
S000924,M0309,2025-12-31,İzmir,18,Ev & Yaşam,660.01,1.0,0.0,Yok,Kredi Kartı,Masaüstü,4.0,Hayır,4.0,660.01
S000714,M0152,2025-04-13,İstanbul,17,Elektronik,944.8,3.0,0.15,Özel Gün,Kredi Kartı,Mobil,3.0,Hayır,3.0,2409.24
S000325,M0027,2025-07-31,Ankara,40,Giyim,514.32,1.0,0.1,Hafta Sonu,Banka Kartı,Mobil,3.0,Hayır,,462.89
S000745,M0244,2025-05-19,İstanbul,42,Ev & Yaşam,1081.0,2.0,0.05,Hafta Sonu,Kapıda Ödeme,Masaüstü,2.0,Hayır,4.0,2053.9
S001354,M0243,2025-05-01,Malatya,34,Spor,720.54,4.0,0.2,Sepette İndirim,Banka Kartı,Masaüstü,3.0,Hayır,4.0,2305.73
S000743,M0134,2025-12-09,Ankara,30,Kitap,283.22,2.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,3.0,Hayır,4.0,509.8
S000692,M0270,2025-07-21,Malatya,38,Kitap,278.69,4.0,0.2,Özel Gün,Kredi Kartı,Mobil,3.0,Hayır,5.0,891.81
S000978,M0197,2025-06-12,İstanbul,4,Ev & Yaşam,2307.35,1.0,0.0,Yok,Kredi Kartı,Masaüstü,28.0,Hayır,5.0,2307.35
S000277,M0305,2025-07-22,Ankara,27,Giyim,519.39,2.0,0.05,Hafta Sonu,Kapıda Ödeme,Mobil,7.0,Hayır,3.0,986.84
S000412,M0092,2026-02-30,Ankara,11,Kozmetik,387.18,2.0,0.05,Yok,Banka Kartı,Mobil,,Hayır,4.0,735.64
S001004,M0258,2025-12-08,Ankara,33,Giyim,953.3,2.0,0.2,Sepette İndirim,Banka Kartı,Mobil,3.0,Hayır,3.0,1525.28
S000265,M0316,2025-11-15,Elazığ,2,Kozmetik,626.19,1.0,0.2,Özel Gün,Banka Kartı,Masaüstü,3.0,Hayır,5.0,500.95
S000282,M0239,2025-06-04,İzmir,48,Kitap,349.68,2.0,0.15,Hafta Sonu,Kapıda Ödeme,Mobil,4.0,Hayır,5.0,594.46
S001027,M0309,2025-07-05,İzmir,18,Kozmetik,764.46,1.0,0.25,Sepette İndirim,Kredi Kartı,Masaüstü,3.0,Evet,4.0,573.34
S000486,M0214,2025-05-14,İstanbul,6,Kozmetik,1080.13,1.0,0.1,Hafta Sonu,Kapıda Ödeme,Masaüstü,1.0,Hayır,4.0,972.12
S001389,M0289,2025-03-04,İzmir,3,Kitap,268.81,1.0,0.15,Sepette İndirim,Havale/EFT,Mobil,3.0,Hayır,4.0,228.49
S000915,M0082,2025-05-12,İzmir,45,Giyim,286.73,4.0,0.25,Özel Gün,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,860.19
S001069,M0197,2025-07-13,İstanbul,4,Ev & Yaşam,346.96,5.0,0.0,Yok,Havale/EFT,Mobil,6.0,Evet,2.0,1734.8
S000263,M0109,2025-06-14,İstanbul,27,Giyim,579.39,1.0,0.0,Yok,Havale/EFT,Mobil,1.0,Hayır,5.0,579.39
S000359,M0042,2025-10-31,İstanbul,22,Kitap,73.49,2.0,0.0,Yok,Kredi Kartı,Mobil,1.0,Hayır,4.0,146.98
S000125,M0220,2025-01-10,Bursa,19,Spor,1180.59,1.0,0.2,Yeni Üye,Kredi Kartı,Mobil,5.0,Hayır,4.0,944.47
S000701,M0309,2025-05-11,İzmir,18,Kozmetik,318.93,1.0,0.2,Yeni Üye,Banka Kartı,Mobil,2.0,Hayır,4.0,255.14
S001384,M0157,2025-11-08,İstanbul,24,Ev & Yaşam,690.21,1.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,5.0,690.21
S001144,M0034,2025-01-05,İstanbul,39,Elektronik,5226.43,1.0,0.2,Sepette İndirim,Banka Kartı,Masaüstü,1.0,Evet,,4181.14
S001204,M0287,2025-09-11,Ankara,5,Kozmetik,407.51,1.0,0.3,Özel Gün,Havale/EFT,Mobil,2.0,Hayır,3.0,285.26
S000126,M0309,2025-08-20,İzmir,18,Giyim,475.58,2.0,0.25,Özel Gün,Banka Kartı,Mobil,1.0,Hayır,3.0,713.37
S000102,M0024,2025-09-11,Ankara,35,Ev & Yaşam,717.46,1.0,0.0,Yok,Banka Kartı,Mobil,4.0,Hayır,4.0,717.46
S000132,M0284,2025-04-30,İzmir,13,Elektronik,2624.97,1.0,0.2,Sepette İndirim,Kapıda Ödeme,Masaüstü,5.0,Hayır,5.0,2099.98
S000986,M0309,2025-11-20,İzmir,18,Kitap,97.21,2.0,0.15,Özel Gün,Banka Kartı,Mobil,1.0,Hayır,5.0,165.26
S000544,M0025,2025-07-30,Ankara,11,Giyim,348.48,3.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,5.0,1045.44
S000081,M0309,2025-05-26,İzmir,18,Ev & Yaşam,1008.72,3.0,0.1,Yeni Üye,Kredi Kartı,Tablet,2.0,Hayır,4.0,2723.54
S000061,M0140,2025-09-26,Bursa,26,Giyim,487.46,5.0,0.1,Sepette İndirim,Kredi Kartı,Mobil,7.0,Hayır,,2193.57
S000856,M0077,2025-08-02,Ankara,16,Elektronik,7769.08,3.0,0.0,Yok,Kredi Kartı,Masaüstü,5.0,Hayır,4.0,23307.24
S000157,M0214,2025-05-16,İstanbul,6,Elektronik,7912.21,1.0,0.05,Yok,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,7516.6
S001370,M0309,2025-09-15,İzmir,18,Kitap,354.79,1.0,0.05,Hafta Sonu,Kapıda Ödeme,Masaüstü,4.0,Hayır,4.0,337.05
S000796,M0058,2025-05-15,Ankara,9,Ev & Yaşam,1302.0,1.0,0.15,Hafta Sonu,,Tablet,4.0,Hayır,5.0,1106.7
S000130,M0287,2025-12-23,Ankara,5,Giyim,474.11,1.0,0.2,Sepette İndirim,Havale/EFT,Masaüstü,1.0,Hayır,5.0,379.29
S000256,M0128,2025-03-23,Elazığ,21,Kitap,105.34,2.0,0.1,Sepette İndirim,Kredi Kartı,Mobil,2.0,Hayır,5.0,189.61
S000322,M0041,2025-08-02,Ankara,37,Elektronik,1829.72,2.0,0.1,Yeni Üye,Havale/EFT,Mobil,3.0,Hayır,4.0,3293.5
S000463,M0306,2025-12-13,Ankara,25,Giyim,731.37,1.0,0.1,Hafta Sonu,Banka Kartı,Tablet,5.0,Hayır,3.0,658.23
S000267,M0011,2025-11-29,Malatya,27,Giyim,717.22,1.0,0.0,Yok,Kredi Kartı,Mobil,6.0,Hayır,4.0,717.22
S001182,M0011,2025-03-30,Malatya,27,Kitap,152.62,1.0,0.1,Hafta Sonu,,Mobil,5.0,Hayır,5.0,137.36
S000803,M0217,2025-06-16,Ankara,46,Giyim,782.4,1.0,0.2,Sepette İndirim,Kredi Kartı,Masaüstü,2.0,Hayır,5.0,625.92
S000261,M0185,2025-11-28,Malatya,41,Giyim,1450.81,2.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,3.0,2901.62
S000203,M0305,2025-05-10,Ankara,27,Kitap,160.58,1.0,0.0,Yok,Kredi Kartı,Tablet,6.0,Hayır,3.0,160.58
S000490,M0309,2025-05-21,İzmir,18,Kozmetik,319.6,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,4.0,Hayır,4.0,287.64
S000131,M0309,2025-02-02,İzmir,18,Kitap,211.64,1.0,0.0,Yok,Havale/EFT,Mobil,1.0,Hayır,4.0,211.64
S001264,M0309,2025-10-19,İzmir,18,Giyim,332.48,1.0,0.0,Yok,Kredi Kartı,Masaüstü,3.0,Hayır,4.0,332.48
S000884,M0179,2025-10-18,İstanbul,5,Giyim,470.94,3.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,2.0,Hayır,5.0,1200.9
S000443,M0309,2025-06-08,İzmir,18,Kitap,508.72,6.0,0.1,Hafta Sonu,,Masaüstü,2.0,Hayır,5.0,2747.09
S000185,M0131,2025-12-07,İzmir,29,Spor,752.73,2.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,5.0,1204.37
S000861,M0014,2025-02-27,Malatya,15,Kitap,187.46,1.0,0.05,Hafta Sonu,Kredi Kartı,Mobil,3.0,Hayır,5.0,178.09
S001167,M0309,2025-10-23,İzmir,18,Elektronik,4146.73,1.0,0.0,Yok,Kredi Kartı,Mobil,7.0,Hayır,4.0,4146.73
S000804,M0282,2025-09-13,Malatya,39,Elektronik,704.82,1.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,3.0,Hayır,5.0,563.86
S000995,M0131,2025-10-19,İzmir,29,Giyim,2441.73,1.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,2.0,Evet,3.0,2075.47
S000785,M0309,2025-09-24,İzmir,18,Kitap,198.07,1.0,0.15,Özel Gün,Banka Kartı,Mobil,4.0,Hayır,4.0,168.36
S000871,M0148,2025-04-19,İstanbul,4,Ev & Yaşam,1817.93,1.0,0.1,Hafta Sonu,Banka Kartı,Mobil,2.0,Hayır,4.0,1636.14
S000506,M0113,2025-05-11,İzmir,19,Ev & Yaşam,1240.51,1.0,0.0,Yok,Havale/EFT,Masaüstü,1.0,Hayır,5.0,1240.51
S001202,M0119,2025-07-15,İzmir,16,Giyim,1241.97,2.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Evet,,2483.94
S000109,M0228,2025-08-02,İstanbul,27,Elektronik,7633.66,3.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,1.0,Hayır,5.0,19465.83
S001247,M0309,2025-03-06,İzmir,18,Giyim,733.67,1.0,0.1,Hafta Sonu,Havale/EFT,Masaüstü,3.0,Hayır,,660.3
S000233,M0306,2025-11-12,Ankara,25,Kitap,239.78,2.0,0.0,Yok,Kredi Kartı,Masaüstü,6.0,Hayır,4.0,479.56
S001259,M0283,2025-08-01,İstanbul,14,Giyim,412.06,1.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,4.0,412.06
S000151,M0026,2025-11-24,İstanbul,7,Giyim,1116.71,3.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,3015.12
S000408,M0196,2025-03-11,Elazığ,19,Ev & Yaşam,3310.2,1.0,0.0,Yok,Havale/EFT,Masaüstü,4.0,Hayır,2.0,3310.2
S001208,M0188,2025-12-17,İzmir,28,Ev & Yaşam,2261.83,1.0,0.2,Sepette İndirim,Banka Kartı,Tablet,7.0,Hayır,3.0,1809.46
S000370,M0083,2025-03-31,Bursa,46,Kozmetik,277.89,1.0,0.15,Sepette İndirim,Kredi Kartı,Tablet,8.0,Hayır,4.0,236.21
